height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,goalOpenPlay,goalCounter,goalSetPiece,penaltyScored,goalNormal,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,goalTotal,goalOwn,ranking
190,72,25,false,true,-DC-DMC-,"D(C),DMC",Spain,es,SLL,25,0,0,0,1,0,1,Joaquín Fernández,Joaquín,Fernández,365371,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.601600000000002,2076,1,0,201
181,76,29,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,hr,SLL,9,0,0,0,0,0,0,Sime Vrsaljko,Sime,Vrsaljko,77059,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.601111111111111,521,0,0,202
180,76,24,false,true,-AMC-AMR-,AM(CR),Spain,es,SLL,30,0,1,0,1,0,2,Tete Morente,José Antonio,Morente Oliva,402087,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5969999999999995,2027,2,0,203
176,73,22,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,,SLL,23,0,2,0,0,0,2,Cucho Hernández,Juan Camilo,Hernández Suárez,362501,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.59695652173913,1475,2,0,204
181,83,25,false,true,-DR-MR-,"D(R),M(R)",Spain,ch,SLL,19,0,0,0,0,0,0,Saidy Janko,Saidy,Janko,261441,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.596842105263159,1224,0,0,205
182,78,29,false,true,-DC-,D(C),Spain,co,SLL,31,0,0,0,2,0,2,Jeison Murillo,Jeison,Murillo,109565,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.59483870967742,2700,2,0,206
184,78,33,false,true,-MC-,M(C),Spain,hr,SLL,37,0,1,1,0,2,2,Ivan Rakitic,Ivan,Rakitic,22732,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.594324324324325,2243,4,0,207
179,74,30,false,true,-FW-,FW,Spain,es,SLL,33,0,9,0,1,2,10,Roger Martí,Roger,Martí,109811,Forward,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.590909090909091,2209,12,0,208
184,83,34,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,34,0,2,1,0,2,3,Raúl García,Raúl,García,11386,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.589411764705884,1744,5,0,209
185,80,31,false,true,-MC-,M(C),Spain,mx,SLL,16,0,0,0,0,0,0,Héctor Herrera,Héctor,Herrera,103476,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.58875,681,0,0,210
182,76,30,false,true,-DC-,D(C),Spain,es,SLL,28,0,0,0,1,0,1,Íñigo Martínez,Íñigo,Martínez,106885,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.586785714285717,2520,1,0,211
186,81,26,false,true,-DC-,D(C),Spain,fr,SLL,33,0,0,0,1,0,1,Clément Lenglet,Clément,Lenglet,236511,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.586363636363635,2478,1,1,212
187,86,28,false,true,-FW-,FW,Spain,es,SLL,28,0,4,1,1,5,6,Borja Iglesias,Borja,Iglesias,259042,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.584642857142859,1414,11,0,213
176,75,31,false,true,-DC-DL-DR-,D(CLR),Spain,es,SLL,31,0,0,0,1,0,1,Ximo Navarro,Joaquín,Navarro Jiménez,100881,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.583225806451613,2381,1,0,214
178,62,21,false,true,-DC-,D(C),Spain,,SLL,25,0,0,0,1,0,1,Hugo Guillamón,Hugo,Guillamón,392686,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5828,1991,1,1,215
178,68,24,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,19,0,0,0,0,0,0,Aarón Martín,Aarón,Martín,323546,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.582631578947369,1540,0,0,216
189,93,29,false,true,-FW-,FW,Spain,br,SLL,13,0,2,0,1,0,3,Willian José,Willian José,Da Silva,77636,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.582307692307693,689,3,0,217
190,80,29,false,true,-DC-,D(C),Spain,ar,SLL,14,0,0,0,1,2,1,Esteban Burgos,Esteban,Burgos,239815,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.581428571428572,1116,3,0,218
181,77,31,false,true,-FW-,FW,Spain,es,SLL,27,0,3,0,0,0,3,Sergi Enrich,Sergi,Enrich,83358,Forward,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.58,1402,3,0,219
186,80,24,false,true,-GK-,GK,Spain,,SLL,8,0,0,0,0,0,0,Daniel Cárdenas,Daniel,Cárdenas,386261,Goalkeeper,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.57875,720,0,0,220
186,72,30,false,true,-DC-DR-,D(CR),Spain,es,SLL,33,0,0,0,1,0,1,Jorge Pulido,Jorge,Pulido,93655,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571818181818182,2886,1,0,221
178,69,24,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,33,0,2,0,0,0,2,Kike Barja,Enrique,Barja Alfonso,336251,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571818181818181,1435,2,0,222
187,74,35,false,true,-DC-,D(C),Spain,es,SLL,35,0,0,0,0,0,0,Raúl Albiol,Raúl,Albiol,12575,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571142857142858,3119,0,0,223
174,67,28,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,27,0,0,0,0,0,0,Pablo Hervías,Pablo,Hervías,121734,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571111111111112,1193,0,0,224
180,79,24,false,true,-DC-DMC-,"D(C),DMC",Spain,es,SLL,24,0,0,0,1,0,1,Igor Zubeldia,Igor,Zubeldia,315566,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.569583333333333,1958,1,0,225
184,81,25,false,true,-DC-DL-,D(CL),Spain,es,SLL,29,0,0,0,0,0,0,Josema,José Manuel,Sánchez Guillén,317850,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.569310344827586,1968,0,0,226
189,87,32,false,true,-GK-,GK,Spain,es,SLL,36,0,0,0,0,0,0,Sergio Asenjo,Sergio,Asenjo,32258,Goalkeeper,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.568611111111112,3240,0,0,227
175,74,32,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,26,0,0,0,0,0,0,Jorge Miramón,Jorge,Miramón,140767,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.568461538461539,1734,0,0,228
175,72,23,false,true,-DL-,D(L),Spain,es,SLL,16,0,0,0,0,0,0,Aihen Muñoz,Aihen,Muñoz,367583,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.566875000000001,1210,0,0,229
186,81,32,false,true,-DC-DMC-,"D(C),DMC",Spain,cr,SLL,29,0,0,0,1,0,1,Óscar Duarte,Óscar,Duarte,89851,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.564827586206896,2063,1,0,230
172,70,22,false,true,-AMC-AMR-,AM(CR),Spain,ng,SLL,28,0,4,0,0,0,4,Samuel Chukwueze,Samuel,Chukwueze,363665,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.564285714285712,1363,4,0,231
172,67,25,false,true,-MC-ML-,M(CL),Spain,mk,SLL,26,0,1,0,0,0,1,Enis Bardhi,Enis,Bardhi,275687,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.563461538461538,1686,1,0,232
180,80,29,false,true,-AMC-AMR-,AM(CR),Spain,ar,SLL,16,0,2,0,0,0,2,Augusto Solari,Augusto,Solari,121737,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.563124999999999,478,2,0,233
175,68,31,false,true,-MR-,M(R),Spain,es,SLL,33,0,4,0,0,0,4,Josan,José Antonio,Ferrández Pomares,273453,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.561212121212121,1935,4,0,234
178,69,25,false,true,-MC-,M(C),Spain,fr,SLL,35,0,1,0,0,0,1,Mickaël Malsa,Mickaël,Malsa,137436,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.560285714285714,2342,1,0,235
174,69,24,false,true,-DR-,D(R),Spain,es,SLL,2,0,0,0,0,0,0,Álvaro Tejero,Álvaro,Tejero,312851,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5600000000000005,109,0,0,236
185,78,31,false,true,-DC-,D(C),Spain,es,SLL,28,0,0,0,3,0,3,Juan Cala,Juan,Torres Ruiz,34524,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.559642857142859,2275,3,0,237
182,80,27,false,true,-DC-DR-,D(CR),Spain,pt,SLL,32,0,0,0,1,0,1,Rúben Vezo,Rúben Miguel,Nunes Vezo,130356,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.555937500000001,2312,1,1,238
186,84,26,false,true,-DC-DL-,D(CL),Spain,nl,SLL,11,0,0,0,0,0,0,Karim Rekik,Karim,Rekik,106530,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5554545454545465,651,0,0,239
188,72,39,false,true,-FW-,FW,Spain,es,SLL,33,0,8,0,0,0,8,Jorge Molina,Jorge,Molina,31151,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.552727272727274,1614,8,0,240
178,70,26,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,33,0,0,0,0,0,0,Óliver Torres,Óliver,Torres,113708,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.552727272727273,1397,0,0,241
180,73,23,false,true,-AMC-AMR-,AM(CR),Spain,es,SLL,22,0,2,0,0,0,2,Carles Aleñá,Carles,Aleñá,303268,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.549545454545456,1369,2,0,242
172,63,26,false,true,-AMC-AML-,AM(CL),Spain,es,SLL,21,0,2,0,0,0,2,Toni Villa,Laureano Antonio,Villa Suárez,362355,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.54952380952381,970,2,0,243
183,76,23,false,true,-GK-,GK,Spain,es,SLL,21,0,0,0,0,0,0,Iván Villar,Iván,Villar,323350,Goalkeeper,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5495238095238095,1774,0,0,244
185,74,23,false,true,-AML-FW-,"AM(L),FW",Spain,co,SLL,27,0,3,1,1,0,5,Luis Suárez,Luis,Suárez,402887,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5488888888888885,1670,5,0,245
187,78,24,false,true,-FW-,FW,Spain,tr,SLL,28,0,3,0,0,1,3,Enes Ünal,Enes,Ünal,134695,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.548214285714287,1322,4,0,246
175,72,27,false,true,-AMR-FW-,"AM(R),FW",Spain,es,SLL,27,0,5,0,0,1,5,Paco Alcácer,Francisco,Alcácer,95953,Forward,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.547777777777776,1557,6,0,247
182,75,27,false,true,-DC-DL-,D(CL),Spain,fr,SLL,13,0,0,0,0,0,0,Samuel Umtiti,Samuel,Umtiti,89931,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.545384615384616,643,0,0,248
170,68,25,false,true,-MC-MR-,M(CR),Spain,es,SLL,26,0,2,0,1,0,3,Unai López,Unai,López,236575,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.545384615384616,1425,3,1,249
176,74,25,false,true,-DR-ML-MR-,"D(R),M(LR)",Spain,es,SLL,28,0,1,0,1,0,2,Aitor Ruibal,Aitor,Ruibal,349494,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.537857142857144,1606,2,0,250
177,74,24,false,true,-MC-,M(C),Spain,es,SLL,36,0,3,0,0,0,3,Raúl Guti,José Raúl,Gutiérrez Parejo,402086,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.537777777777777,2876,3,0,251
175,68,27,false,true,-AML-,AM(L),Spain,es,SLL,35,0,4,0,0,0,4,Luis Rioja,Luis,Rioja,381713,Forward,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5371428571428565,2100,4,0,252
175,73,24,false,true,-MC-,M(C),Spain,es,SLL,29,0,1,0,0,0,1,Jaime Seoane,Jaime,Seoane,371330,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.535862068965519,2066,1,0,253
184,78,24,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,7,0,1,0,0,0,1,Junior Firpo,Junior,Firpo,351252,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.535714285714285,286,1,0,254
170,64,35,false,true,-AMC-AML-AMR-,AM(CLR),Spain,cl,SLL,30,0,1,0,1,4,2,Fabián Orellana,Fabián,Orellana,25714,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.535333333333333,2153,6,0,255
183,81,30,false,true,-DMC-,DMC,Spain,es,SLL,30,0,1,0,0,0,1,Rubén Alcaraz,Rubén,Alcaraz,279711,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.534999999999999,2170,1,0,256
175,73,23,false,true,-DL-,D(L),Spain,ec,SLL,25,0,0,0,0,0,0,Pervis Estupiñán,Pervis,Estupiñán,298694,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5344,1164,0,0,257
182,78,28,false,true,-DC-DMC-,"D(C),DMC",Spain,dk,SLL,35,0,0,0,0,0,0,Jens Jonsson,Jens,Jonsson,283284,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.534285714285715,2629,0,0,258
182,76,34,false,true,-DC-DR-MR-,"D(CR),M(R)",Spain,es,SLL,27,0,0,0,0,0,0,Antonio Barragán,Antonio,Barragán,14085,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.530370370370371,2239,0,0,259
172,0,18,false,true,,Forward,Spain,,SLL,24,0,3,0,0,0,3,Yeremi Pino,Yeremi,Pino,403865,Forward,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.529166666666666,786,3,0,260
178,65,29,false,true,-ML-MR-,M(LR),Spain,es,SLL,29,0,4,0,1,0,5,Cristian Tello,Cristian,Tello,91800,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.528275862068966,1282,5,0,261
187,80,27,false,true,-DC-,D(C),Spain,es,SLL,20,0,0,0,0,0,0,Pablo Ínsua,Pablo,Ínsua,122063,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.527499999999999,1588,0,0,262
180,77,35,false,true,-MC-,M(C),Spain,sn,SLL,33,0,0,0,1,0,1,Pape Diop,Papakouly,Diop,27384,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5260606060606055,2336,1,0,263
175,69,25,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,es,SLL,24,0,3,1,0,0,4,Munir El Haddadi,Munir,El Haddadi,143158,Forward,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.525833333333334,839,4,0,264
180,81,31,false,true,-DMC-,DMC,Spain,es,SLL,27,0,0,0,0,0,0,Dani García,Daniel,García Carrillo,127392,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.525555555555555,1922,0,0,265
177,70,26,false,true,-DL-,D(L),Spain,pt,SLL,19,0,0,0,0,0,0,Rafa Soares,Luis Rafael,Soares Alves,302664,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.524210526315788,1131,0,0,266
187,80,31,false,true,-FW-ML-MR-,"M(LR),FW",Spain,es,SLL,33,0,3,1,1,0,5,Edgar Méndez,Edgar,Méndez,141068,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5239393939393935,2105,5,0,267
187,76,32,false,true,-DC-MC-,"D(C),M(C)",Spain,fr,SLL,25,0,0,0,0,0,0,Maxime Gonalons,Maxime,Gonalons,79560,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.518000000000001,1483,0,0,268
187,82,34,false,true,-DC-,D(C),Spain,es,SLL,34,0,0,0,3,0,3,Germán Sánchez,Germán,Sánchez,381670,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.517352941176471,2638,3,0,269
183,77,29,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,35,0,2,0,1,0,3,Antonio Puertas,José Antonio,Rodríguez Díaz,127802,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.514,2170,3,0,270
188,83,32,false,true,-FW-,FW,Spain,es,SLL,7,0,1,0,0,1,1,Diego Costa,Diego,Da Silva Costa,24248,Forward,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.512857142857143,207,2,0,271
191,79,26,false,true,-GK-,GK,Spain,es,SLL,38,0,0,0,0,0,0,Álex Remiro,Alejandro,Remiro,270504,Goalkeeper,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.512105263157895,3420,0,0,272
181,72,33,false,true,-MC-,M(C),Spain,es,SLL,23,0,0,0,0,1,0,Ángel Montoro,Ángel,Montoro,32857,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.511739130434783,1371,1,0,273
180,73,23,false,true,-DMC-,DMC,Spain,es,SLL,31,0,1,0,0,0,1,Ander Guevara,Ander,Guevara,344120,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.511612903225805,2088,1,0,274
179,76,34,false,true,-DC-DL-DR-,D(CLR),Spain,ar,SLL,17,0,1,0,0,0,1,Facundo Roncaglia,Facundo,Roncaglia,38277,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5070588235294125,1236,1,0,275
172,61,33,false,true,-DR-,D(R),Spain,uy,SLL,31,0,0,0,1,0,1,Damián Suárez,Damián,Suárez,83705,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5051612903225795,2440,1,0,276
171,65,28,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,5,0,0,0,0,0,0,Alberto Moreno,Alberto,Moreno,113275,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5040000000000004,194,0,0,277
184,72,28,false,true,-AMC-AML-FW-,"AM(CL),FW",Spain,es,SLL,32,0,3,0,1,0,4,Pere Milla,Pere,Milla,140772,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.501875,1987,4,0,278
184,78,24,false,true,-FW-,FW,Spain,,SLL,23,0,4,0,0,0,4,Marcos de Sousa,Marcos André,de Sousa Mendonça,402185,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5013043478260855,1171,4,0,279
185,83,31,false,true,-DC-,D(C),Spain,es,SLL,27,0,0,0,1,0,1,Bruno González,Bruno,González,294192,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.50074074074074,2261,1,0,280
186,84,27,false,true,-DC-DMC-,"D(C),DMC",Spain,,SLL,34,0,0,0,0,0,0,Fali,Rafael,Jiménez Jarque,400051,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5,2639,0,0,281
192,85,28,false,true,-GK-,GK,Spain,es,SLL,28,0,0,0,0,0,0,David Soria,David,Soria,243262,Goalkeeper,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4992857142857146,2520,0,0,282
179,70,20,false,true,-DL-,D(L),Spain,,SLL,16,0,0,0,0,0,0,Manu Sánchez,Manuel,Sánchez,374813,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.496875,974,0,0,283
189,78,24,false,true,-DC-,D(C),Spain,fr,SLL,26,0,0,0,1,0,1,Mouctar Diakhaby,Mouctar,Diakhaby,322095,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.493846153846155,2082,1,0,284
182,75,22,false,true,,Midfielder,Spain,es,SLL,4,0,0,0,0,0,0,Vicente Esquerdo,Vicente,Esquerdo,387480,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.492500000000001,233,0,0,285
178,74,31,false,true,-DL-DR-,D(LR),Spain,es,SLL,19,0,1,0,0,0,1,Quini,Joaquín José,Marín Ruiz,115995,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.488421052631579,1187,1,0,286
167,66,29,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,37,0,6,2,0,0,8,Portu,Cristian,Portugués Manzanera,106895,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.487567567567567,2190,8,0,287
179,72,21,false,true,-MC-,M(C),Spain,pt,SLL,8,0,2,0,0,0,2,Domingos Quina,Domingos,Quina,331582,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4875,343,2,0,288
188,83,27,false,true,-DC-,D(C),Spain,br,SLL,8,0,0,0,1,0,1,Rodrigo Ely,Rodrigo,Ely,97262,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.485,470,1,0,289
184,78,33,false,true,-MC-,M(C),Spain,es,SLL,33,0,1,0,0,0,1,Tomás Pina,Tomás,Pina,83504,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.479090909090908,2590,1,0,290
168,58,21,false,true,-AMR-,AM(R),Spain,mx,SLL,21,0,0,0,0,0,0,Diego Lainez,Diego,Lainez,369101,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.478095238095239,859,0,0,291
0,0,20,false,true,,Midfielder,Spain,,SLL,4,0,0,0,0,0,0,Marvin Park,Marvin Olawale,Akinlabi Park,401175,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4775,133,0,0,292
190,86,23,false,true,-FW-,FW,Spain,rs,SLL,9,0,0,0,0,1,0,Ivan Saponjic,Ivan,Saponjic,296563,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.476666666666667,387,1,0,293
180,80,25,false,true,-DC-,D(C),Spain,gh,SLL,25,0,0,0,0,0,0,Joseph Aidoo,Joseph,Aidoo,320713,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4764,1285,0,0,294
188,87,29,false,true,-DC-,D(C),Spain,mx,SLL,33,0,0,0,0,0,0,Néstor Araújo,Néstor,Araújo,88191,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4748484848484855,2424,0,0,295
184,75,33,false,true,-MC-,M(C),Spain,es,SLL,27,0,0,0,0,0,0,Pedro Mosquera,Pedro,Mosquera,55299,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.472592592592593,2055,0,0,296
186,81,29,false,true,-GK-,GK,Spain,es,SLL,38,0,0,0,0,0,0,Fernando Pacheco,Fernando,Pacheco,95915,Goalkeeper,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.470526315789473,3348,0,0,297
185,80,31,false,true,-DC-,D(C),Spain,br,SLL,11,0,0,0,0,0,0,Sidnei,Sidnei Rechel,da Silva Júnior,40731,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.47,695,0,0,298
189,86,23,false,true,-DMC-,DMC,Spain,es,SLL,36,0,2,0,0,0,2,Jon Moncayola,Jon,Moncayola,381673,Midfielder,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.468611111111109,2665,2,0,299
183,72,22,false,true,-AML-,AM(L),Spain,,SLL,30,0,2,0,0,0,2,Jon Morcillo,Jon,Morcillo,399988,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.462666666666667,1363,2,0,300
169,60,34,false,true,-DL-MC-ML-,"D(L),M(CL)",Spain,mx,SLL,24,0,1,0,0,0,1,Andrés Guardado,Andrés,Guardado,21019,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4608333333333325,1322,1,0,301
190,85,27,false,true,-GK-,GK,Spain,es,SLL,10,0,0,0,0,0,0,Rubén Yáñez,Rubén,Yáñez,299283,Goalkeeper,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.460000000000001,900,0,0,302
188,86,30,false,true,-AMC-FW-,"AM(C),FW",Spain,nl,SLL,34,0,3,0,1,0,4,Luuk de Jong,Luuk,de Jong,68585,Forward,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4597058823529405,1264,4,0,303
176,79,29,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,25,0,0,0,0,0,0,Isco,Francisco Román,Alarcón Suárez,82989,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.459599999999999,899,0,0,304
186,70,28,false,true,-GK-,GK,Spain,ar,SLL,32,0,0,0,0,0,0,Jeremías Ledesma,Jeremías,Ledesma,136130,Goalkeeper,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.458437499999998,2880,0,0,305
179,64,26,false,true,-MC-,M(C),Spain,es,SLL,17,0,0,0,0,0,0,Jon Guridi,Jon,Guridi,335041,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4564705882352955,828,0,0,306
188,78,33,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,cm,SLL,31,0,0,0,0,0,0,Allan-Roméo Nyom,Allan-Roméo,Nyom,91434,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.450967741935487,2334,0,0,307
184,78,32,false,true,-DC-,D(C),Spain,es,SLL,22,0,0,0,0,0,0,Sergio Postigo,Sergio,Postigo,109896,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.449999999999999,1625,0,1,308
