height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,passTotal,passLongBallAccurate,passLongBallInaccurate,shortPassAccurate,shortPassInaccurate,ranking
172,70,23,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,25,0,Pablo Maffeo,Pablo,Maffeo,294848,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7776,1977,775,39,83,518,135,93
199,91,29,false,true,-GK-,GK,Spain,be,SLL,38,0,Thibaut Courtois,Thibaut,Courtois,73798,Goalkeeper,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.777368421052632,3420,1077,131,221,712,13,94
182,74,30,false,true,-DC-DR-MR-,"D(CR),M(R)",Spain,es,SLL,25,0,Mario Gaspar,Mario Gaspar,Pérez Martínez,79909,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.773199999999998,1852,884,36,45,693,110,95
184,75,22,false,true,-DC-DR-,D(CR),Spain,es,SLL,27,0,Óscar Mingueza,Óscar,Mingueza,397469,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.764814814814815,1907,1595,39,42,1442,72,96
175,71,25,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,es,SLL,20,0,Sandro Ramírez,Sandro,Ramírez,135242,Forward,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7639999999999985,1294,300,18,5,223,54,97
170,69,28,false,true,-DR-,D(R),Spain,es,SLL,32,0,Iza,Isaac,Carcelén,400046,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.763749999999999,2587,780,52,75,527,126,98
186,80,24,false,true,-DC-,D(C),Spain,es,SLL,25,0,Unai Núñez,Unai,Núñez,344200,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.76,2108,1184,124,100,859,101,99
173,69,30,false,true,-DC-DR-MR-,"D(CR),M(R)",Spain,es,SLL,31,0,Hugo Mallo,Hugo,Mallo,79929,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.759032258064515,2604,1351,56,99,972,224,100
191,80,24,false,true,-DC-,D(C),Spain,es,SLL,33,0,Pau Torres,Pau,Torres,344259,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.75878787878788,2970,2058,149,109,1657,143,101
192,83,32,false,true,-DC-,D(C),Spain,gr,SLL,36,0,Dimitrios Siovas,Dimitrios,Siovas,79755,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.758055555555554,3073,1852,107,183,1395,167,102
167,68,33,false,true,-FW-MC-ML-,"M(CL),FW",Spain,ar,SLL,18,0,Papu Gómez,Alejandro,Gómez,22546,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.756666666666667,917,551,29,10,461,51,103
184,80,38,false,true,-GK-,GK,Spain,cl,SLL,20,0,Claudio Bravo,Claudio,Bravo,14199,Goalkeeper,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7555000000000005,1800,565,133,219,209,4,104
184,76,26,false,true,-DC-DL-MC-ML-MR-,"D(CL),M(CLR)",Spain,es,SLL,33,0,Saúl Ñíguez,Saúl,Ñíguez,112161,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.755151515151516,2034,1118,24,20,920,154,105
179,68,28,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,23,0,Álex Moreno,Alexandre,Moreno Lopera,135374,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.752608695652174,1787,946,37,69,706,134,106
174,60,18,false,true,-AMC-,AM(C),Spain,es,SLL,37,0,Pedri,Pedro,González,402197,Midfielder,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.75108108108108,2430,1694,61,28,1424,181,107
187,76,24,false,true,-AMC-AMR-FW-,"AM(CR),FW",Spain,es,SLL,34,0,Brais Méndez,Brais,Méndez,344542,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7497058823529406,2679,1145,40,30,860,215,108
186,71,35,false,true,-FW-,FW,Spain,es,SLL,35,0,Álvaro Negredo,Álvaro,Negredo,23757,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.74857142857143,2217,560,21,22,300,217,109
192,82,28,false,true,-GK-,GK,Spain,es,SLL,33,0,Sergio Herrera,Sergio,Herrera,381674,Goalkeeper,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.74787878787879,2957,1069,411,533,121,4,110
170,63,33,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,37,0,David Ferreiro,David,Ferreiro,109571,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.743783783783783,2543,823,51,52,573,147,111
188,79,22,false,true,-DC-,D(C),Spain,uy,SLL,24,0,Ronald Araujo,Ronald,Araujo,384711,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7425,1509,1065,34,38,944,49,112
187,81,29,false,true,-DC-,D(C),Spain,pt,SLL,31,0,Paulo Oliveira,Paulo André,Rodrigues de Oliveira,83475,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.741935483870967,2640,1219,146,227,687,159,113
177,74,30,false,true,-AML-AMR-,AM(LR),Spain,,SLL,27,0,Alberto Perea,Alberto,Perea,93543,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7348148148148175,1552,452,24,15,333,80,114
176,69,27,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,35,0,Denis Suárez,Denis,Suárez,106525,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.734285714285715,2864,1902,72,53,1534,243,115
181,70,21,false,true,-AMC-AML-FW-,"AM(CL),FW",Spain,pt,SLL,31,0,João Félix,João Félix,Sequeira,362431,Forward,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.734193548387099,1570,667,27,8,533,99,116
178,68,29,false,true,-DR-MC-MR-,"D(R),M(CR)",Spain,es,SLL,15,0,Sergi Roberto,Sergi,Roberto,90782,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.732,947,799,11,9,709,70,117
170,68,28,false,true,-AML-AMR-,AM(LR),Spain,ve,SLL,32,0,Darwin Machís,Darwin,Machís,107567,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.731874999999998,2035,436,22,35,280,99,118
181,79,31,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,23,0,Yuri Berchiche,Yuri,Berchiche,56057,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.731739130434784,1685,853,48,25,659,121,119
191,86,24,false,true,-FW-,FW,Spain,es,SLL,38,0,Rafa Mir,Rafael,Mir Vicente,300369,Forward,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.731578947368422,2880,423,8,16,235,164,120
185,73,29,false,true,-AMR-FW-,"AM(R),FW",Spain,es,SLL,16,0,Rubén Sobrino,Rubén,Sobrino,323250,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7281249999999995,1115,245,4,2,178,61,121
190,83,32,false,true,-DC-,D(C),Spain,br,SLL,31,0,Felipe,Felipe Augusto,de Almeida Monteiro,102173,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.726129032258066,2053,1045,66,61,820,98,122
176,0,20,false,true,,Midfielder,Spain,es,SLL,4,0,Antonio Blanco,Antonio,Blanco,409467,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.725,218,167,4,2,152,9,123
0,0,22,false,true,,Defender,Spain,es,SLL,10,0,Juan Iglesias,Juan Antonio,Iglesias,408735,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.725,605,152,6,38,80,28,124
184,78,23,false,true,-DL-ML-,"D(L),M(L)",Spain,uy,SLL,31,0,Mathías Olivera,Mathías,Olivera,347178,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.720645161290323,2619,831,30,68,516,217,125
178,68,24,false,true,-MC-,M(C),Spain,es,SLL,31,0,Edu Expósito,Eduardo,Expósito,335696,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.719354838709678,2461,1065,74,66,751,174,126
172,66,26,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,33,0,José Gayà,José,Gayà,119817,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.718787878787879,2848,1170,71,78,889,132,127
179,69,23,false,true,-DC-DMC-DR-,"D(CR),DMC",Spain,ar,SLL,16,0,Juan Foyth,Juan,Foyth,335107,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.716874999999999,1170,692,28,22,576,66,128
173,68,26,false,true,-DL-ML-,"D(L),M(L)",Spain,uy,SLL,18,0,Lucas Olaza,Lucas,Olaza,146763,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.715,1618,808,34,59,596,119,129
185,73,30,false,true,-GK-,GK,Spain,es,SLL,28,0,Jaume Doménech,Jaume,Doménech,136810,Goalkeeper,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.714642857142857,2520,786,262,272,248,4,130
180,75,25,false,true,-DC-DL-,D(CL),Spain,es,SLL,31,0,Rubén Duarte,Rubén,Duarte,261286,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.710000000000003,2551,994,83,135,627,149,131
192,78,30,false,true,-GK-,GK,Spain,ma,SLL,33,0,Yassine Bounou,Yassine,Bounou,136220,Goalkeeper,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.709696969696969,2970,948,202,225,516,5,132
173,68,23,false,true,-DL-ML-,"D(L),M(L)",Spain,br,SLL,23,0,Renan Lodi,Renan Augusto,Lodi dos Santos,326646,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.709565217391304,1126,575,27,18,450,80,133
172,71,29,false,true,-DL-,D(L),Spain,uy,SLL,32,0,Alfonso Espino,Alfonso,Espino,143655,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7090625,2609,715,60,119,398,138,134
174,75,33,false,true,-DL-ML-,"D(L),M(L)",Spain,br,SLL,16,0,Marcelo,Marcelo Vieira,Da Silva Junior,20241,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7075000000000005,1052,733,32,38,574,89,135
174,73,24,false,true,-DR-,D(R),Spain,es,SLL,32,0,Andoni Gorosabel,Andoni,Gorosabel,345908,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.706250000000001,2391,1101,36,59,854,152,136
176,69,22,false,true,-DR-,D(R),Spain,,SLL,29,0,Thierry Correia,Thierry Rendall,Correia,367180,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.701379310344827,2140,936,57,73,642,164,137
190,80,33,false,true,-MC-,M(C),Spain,es,SLL,13,0,Vicente Iborra,Vicente,Iborra,34052,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.69923076923077,928,598,36,12,503,47,138
172,66,22,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,37,0,Marc Cucurella,Marc,Cucurella,363496,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.695405405405404,3250,1101,31,53,773,244,139
170,75,23,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,20,0,Javier Ontiveros,Javier,Ontiveros,300365,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6935,915,428,17,17,322,72,140
180,68,19,false,true,,Defender,Spain,,SLL,6,0,Miguel Gutiérrez,Miguel,Gutiérrez,395788,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.691666666666666,314,229,3,2,200,24,141
185,79,28,false,true,-DC-,D(C),Spain,br,SLL,33,0,Diego Carlos,Diego Carlos,Santos Silva,134984,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.688787878787879,2791,1879,153,119,1536,71,142
173,72,24,false,true,-MR-,M(R),Spain,es,SLL,37,0,Jorge de Frutos,Jorge,de Frutos,386230,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.685945945945947,2187,587,24,23,411,129,143
180,70,33,false,true,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",Spain,es,SLL,38,0,José Luis Morales,José Luis,Morales,135321,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.683684210526316,2455,624,31,18,435,140,144
187,80,24,false,true,-DC-,D(C),Spain,fr,SLL,33,0,Robin Le Normand,Robin,Le Normand,367008,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.682727272727273,2748,1700,80,110,1367,143,145
179,75,31,false,true,-MC-,M(C),Spain,es,SLL,6,0,Asier Illarramendi,Asier,Illarramendi,87094,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6816666666666675,343,270,18,9,232,11,146
185,71,25,false,true,-GK-,GK,Spain,es,SLL,5,0,Aarón Escandell,Aarón,Escandell,141073,Goalkeeper,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.68,450,145,40,80,25,0,147
193,81,23,false,true,-DMC-,DMC,Spain,rs,SLL,31,0,Uros Racic,Uros,Racic,346183,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.679677419354839,2191,1047,105,48,727,167,148
189,80,32,false,true,-DC-MC-ML-,"D(C),M(CL)",Spain,fr,SLL,16,0,Etienne Capoue,Etienne,Capoue,33590,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.67875,1195,761,24,23,661,53,149
182,76,25,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,35,0,Marco Asensio,Marco,Asensio,137467,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.673714285714286,1876,891,30,8,728,125,150
184,78,29,false,true,-DC-DL-DR-,D(CLR),Spain,dz,SLL,28,0,Aïssa Mandi,Aïssa,Mandi,90115,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.67142857142857,2394,1521,83,70,1301,67,151
180,69,33,false,true,-DMC-,DMC,Spain,es,SLL,22,0,José Mari,José María,Martín-Bejarano Serrano,118481,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.668636363636364,1462,458,52,54,268,84,152
187,72,29,false,true,-DC-,D(C),Spain,tg,SLL,34,0,Djené Dakonam,Djené,Dakonam,332990,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6679411764705865,2945,1006,86,141,651,128,153
179,81,25,false,true,-AML-FW-,"AM(L),FW",Spain,ar,SLL,34,0,Lucas Boyé,Lucas,Boyé,303800,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.664705882352941,2713,631,23,11,466,131,154
179,72,35,false,true,-DC-DL-ML-,"D(CL),M(L)",Spain,es,SLL,26,0,Nacho Monreal,Ignacio,Monreal,23072,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.663846153846153,2082,978,34,55,764,125,155
175,74,30,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,be,SLL,14,0,Eden Hazard,Eden,Hazard,33404,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.661428571428572,533,335,8,0,288,39,156
178,75,29,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,35,0,Manu Trigueros,Manuel,Trigueros Muñoz,102234,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.660857142857144,2540,1579,64,39,1303,173,157
191,86,23,false,true,,Defender,Spain,,SLL,2,0,Miguel Ángel Rubio,Miguel Ángel,Rubio,357118,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.66,135,53,6,9,33,5,158
180,74,32,false,true,-DC-DL-ML-,"D(CL),M(L)",Spain,es,SLL,8,0,Raúl García,Raúl,García,83784,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.66,502,187,6,16,131,34,159
170,65,29,false,true,-DR-ML-MR-,"D(R),M(LR)",Spain,es,SLL,19,0,Rubén Peña,Rubén,Peña,118479,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.657368421052631,1113,473,13,17,360,83,160
191,87,30,false,true,-FW-,FW,Spain,ar,SLL,21,0,Guido Carrillo,Guido,Carrillo,125379,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.656666666666666,1001,300,8,4,207,81,161
186,78,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,38,0,Iñaki Williams,Iñaki,Williams,255182,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.654473684210526,2393,516,9,5,347,155,162
183,77,27,false,true,-AMC-FW-,"AM(C),FW",Spain,es,SLL,29,0,Gonzalo Melero,Gonzalo,Melero,261698,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.652068965517241,1857,1032,29,7,883,113,163
178,76,34,false,true,-DC-DL-DR-,D(CLR),Spain,es,SLL,34,0,Anaitz Arbilla,Anaitz,Arbilla,91438,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.648823529411764,2803,1697,218,230,1068,181,164
180,70,29,false,true,-GK-,GK,Spain,es,SLL,30,0,Edgar Badia,Edgar,Badia,109930,Goalkeeper,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.647333333333333,2700,1005,260,270,464,11,165
182,77,25,false,true,-DL-ML-MR-,"D(L),M(LR)",Spain,br,SLL,28,0,Kenedy,Robert Kenedy,Nunes do Nascimento,132838,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.646071428571429,1479,248,11,15,170,52,166
179,75,39,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,27,0,Joaquín,Joaquín,Sánchez Rodríguez,3283,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.645185185185186,1298,675,12,14,561,88,167
184,73,25,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,29,0,Alfonso Pedraza,Alfonso,Pedraza,276489,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.64448275862069,2102,931,17,45,731,138,168
185,80,29,false,true,-DC-DR-,D(CR),Spain,es,SLL,9,0,Sergi Gómez,Sergi,Gómez,90778,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.642222222222221,723,543,32,16,475,20,169
185,75,23,false,true,-GK-,GK,Spain,es,SLL,22,0,Álvaro Fernández,Álvaro,Fernández,328315,Goalkeeper,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.641363636363636,1980,694,148,185,356,5,170
175,75,29,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,28,0,Ander Capa,Ander,Capa,130377,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.641071428571427,2141,855,29,61,621,144,171
174,64,20,false,true,-AMC-AML-AMR-,AM(CLR),Spain,br,SLL,22,0,Rodrygo,Rodrygo,Silva de Goes,347862,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.640454545454546,979,388,4,9,319,56,172
184,0,21,false,true,,Defender,Spain,,SLL,2,0,Victor Chust,Victor,Chust,402862,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.640000000000001,94,75,4,3,63,5,173
173,68,26,false,true,-DL-ML-,"D(L),M(L)",Spain,uy,SLL,14,0,Lucas Olaza,Lucas,Olaza,146763,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.63857142857143,1260,505,26,37,361,81,174
184,70,30,false,true,-DC-DMC-DR-,"D(CR),DMC",Spain,es,SLL,19,0,Marc Bartra,Marc,Bartra,83686,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.638421052631579,1695,958,60,98,712,88,175
181,72,27,false,true,-FW-,FW,Spain,ar,SLL,25,0,Jonathan Calleri,Jonathan,Calleri,133445,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.637599999999997,1559,343,3,9,208,123,176
182,72,29,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,35,0,Carlos Clerc,Carlos,Clerc,106595,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.636857142857142,2777,1335,60,117,978,180,177
182,76,30,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,25,0,Rubén Rochina,Rubén,Rochina,91273,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.636400000000001,1407,786,85,77,509,115,178
190,84,31,false,true,-GK-,GK,Spain,br,SLL,7,0,Neto,Norberto,Murara Neto,76202,Goalkeeper,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.635714285714286,630,204,25,27,150,2,179
180,82,32,false,true,-AMC-AMR-FW-,"AM(CR),FW",Spain,es,SLL,28,0,Lucas Pérez,Lucas,Pérez,135663,Forward,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.634285714285715,1769,515,25,28,337,125,180
175,62,20,false,true,-DR-MR-,"D(R),M(R)",Spain,us,SLL,30,0,Sergiño Dest,Sergiño,Dest,379205,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.633333333333334,1919,1115,7,13,997,98,181
179,70,28,false,true,-DL-DR-,D(LR),Spain,gq,SLL,13,0,Carlos Akapo,Carlos,Akapo,139639,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.632307692307692,867,234,11,26,152,45,182
185,79,21,false,true,-DL-,D(L),Spain,es,SLL,22,0,Juan Miranda,Juan,Miranda,361993,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.631818181818182,1653,715,19,55,525,116,183
183,0,18,false,true,,Midfielder,Spain,,SLL,14,0,Ilaix Moriba,Moriba,Kourouma Kourouma,409030,Midfielder,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.630714285714286,538,370,6,1,333,30,184
185,80,32,false,true,-DC-,D(C),Spain,es,SLL,33,0,Gonzalo Verdú,Gonzalo,Verdú,101130,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.62939393939394,2945,1583,137,173,1196,77,185
187,85,29,false,true,-GK-,GK,Spain,de,SLL,31,0,Marc-André ter Stegen,Marc-André,ter Stegen,80774,Goalkeeper,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.629354838709678,2790,886,142,106,628,10,186
184,95,32,false,true,-DC-,D(C),Spain,es,SLL,27,0,Víctor Ruiz,Víctor,Ruiz,79558,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.627407407407407,2158,1295,65,80,1052,98,187
176,66,25,false,true,-DR-,D(R),Spain,es,SLL,13,0,Álvaro Odriozola,Álvaro,Odriozola,317354,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.626153846153845,830,351,10,5,308,28,188
186,79,30,false,true,-DC-DMC-,"D(C),DMC",Spain,ar,SLL,10,0,Ramiro Funes Mori,Ramiro,Funes Mori,121454,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.625,726,477,22,22,393,40,189
176,73,20,false,true,-AML-,AM(L),Spain,br,SLL,35,0,Vinícius Júnior,Vinicius José,Paixão de Oliveira Júnior,337782,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.622,1975,739,12,6,624,97,190
172,74,32,false,true,-DMC-,DMC,Spain,es,SLL,25,0,Roque Mesa,Roque,Mesa,108176,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.621599999999998,1772,867,54,53,647,113,191
180,74,22,false,true,-DMC-,DMC,Spain,es,SLL,31,0,Martín Zubimendi,Martín,Zubimendi,372424,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.620645161290321,1873,1110,64,24,917,105,192
180,70,25,false,true,-FW-,FW,Spain,py,SLL,16,0,Antonio Sanabria,Antonio,Sanabria,135057,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.617499999999998,936,218,5,3,154,56,193
177,70,31,false,true,-DR-ML-MR-,"D(R),M(LR)",Spain,es,SLL,12,0,Aleix Vidal,Aleix,Vidal,82630,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.614166666666666,590,429,30,21,340,38,194
180,72,30,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,36,0,Óscar Plano,Óscar,Plano,141533,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.61388888888889,2530,783,26,31,567,159,195
173,68,20,false,true,-AMC-FW-,"AM(C),FW",Spain,kr,SLL,24,0,Lee Kang-In,Kang-In,Lee,367780,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.613333333333333,1267,499,42,17,388,52,196
189,78,26,false,true,-DMC-,DMC,Spain,rs,SLL,35,0,Nemanja Maksimovic,Nemanja,Maksimovic,296367,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.607714285714286,2745,759,31,49,537,142,197
176,71,27,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,35,0,Moi Gómez,Moisés,Gómez Bardonado,101238,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.603999999999999,2573,1241,53,30,1021,137,198
182,72,28,false,true,-AMC-AML-,AM(CL),Spain,es,SLL,25,0,Álex Fernández,Alejandro,Fernández Iglesias,95551,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6036,1950,795,44,43,608,100,199
180,75,26,false,true,-DR-,D(R),Spain,es,SLL,34,0,Nacho Vidal,Ignacio,Vidal Miralles,335790,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.60235294117647,2343,763,42,75,501,145,200
190,72,25,false,true,-DC-DMC-,"D(C),DMC",Spain,es,SLL,25,0,Joaquín Fernández,Joaquín,Fernández,365371,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.601600000000002,2076,776,73,92,541,70,201
181,76,29,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,hr,SLL,9,0,Sime Vrsaljko,Sime,Vrsaljko,77059,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.601111111111111,521,226,7,19,157,43,202
