height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,passTotal,passLongBallAccurate,passLongBallInaccurate,shortPassAccurate,shortPassInaccurate,ranking
187,80,26,false,true,-DC-DR-,D(CR),England,se,EPL,29,0,Victor Lindelöf,Victor,Lindelöf,100008,Defender,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.694482758620691,2586,1866,62,82,1614,108,215
180,71,25,false,true,-DC-DR-MR-,"D(CR),M(R)",England,nl,EPL,22,0,Kenny Tete,Kenny,Tete,145996,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.693636363636363,1483,690,32,32,489,137,216
190,80,32,false,true,-DC-DR-MC-MR-,"D(CR),M(CR)",England,gb-eng,EPL,31,0,Chris Basham,Chris,Basham,35607,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.69290322580645,2586,1057,38,57,837,125,217
178,74,26,false,true,-DR-MR-,"D(R),M(R)",England,es,EPL,25,0,Héctor Bellerín,Héctor,Bellerín,125211,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.691999999999999,2093,1114,18,24,915,157,218
165,58,25,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,pt,EPL,24,0,Daniel Podence,Daniel,Castelo Podence,300513,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.682916666666666,1679,601,42,12,425,122,219
178,70,24,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-sct,EPL,27,0,Kieran Tierney,Kieran,Tierney,297403,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.680740740740741,2302,1181,44,94,896,147,220
191,86,29,false,true,-FW-,FW,England,sn,EPL,16,0,Mbaye Diagne,Mbaye,Diagne,142072,Forward,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.675625000000001,1194,235,8,7,138,82,221
188,79,25,false,true,-AMC-AML-FW-,"AM(CL),FW",England,gb-sct,EPL,23,0,Oliver McBurnie,Oliver,McBurnie,138695,Forward,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.674347826086956,1319,440,6,3,247,184,222
170,61,34,false,true,-MC-,M(C),England,pt,EPL,33,0,João Moutinho,João Filipe Iria,Santos Moutinho,16161,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.674242424242425,2534,1721,77,50,1444,150,223
175,66,23,false,true,-MC-,M(C),England,br,EPL,33,0,Douglas Luiz,Douglas Luiz,Soares de Paulo,337883,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.673939393939393,2790,1415,108,58,1104,145,224
184,71,34,false,true,-AML-AMR-FW-,"AM(LR),FW",England,uy,EPL,26,0,Edinson Cavani,Edinson,Cavani,24328,Forward,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.673076923076923,1372,336,12,1,248,75,225
182,77,30,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,es,EPL,26,0,Rodrigo,Rodrigo,Moreno,83459,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.673076923076923,1291,559,25,15,405,114,226
188,82,31,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,22,0,Craig Dawson,Craig,Dawson,73063,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.670909090909092,1926,764,59,94,550,61,227
176,70,27,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,29,0,Charlie Taylor,Charlie,Taylor,107462,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6703448275862085,2429,990,61,144,635,150,228
187,81,25,false,true,-DC-,D(C),England,co,EPL,18,0,Davinson Sánchez,Davinson,Sánchez,322655,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.67,1487,1026,37,74,830,85,229
185,79,26,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,24,0,Isaac Hayden,Isaac,Hayden,136356,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.668333333333334,1946,788,29,39,607,113,230
186,79,31,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,is,EPL,36,0,Gylfi Sigurdsson,Gylfi,Sigurdsson,69346,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.667777777777779,2256,853,24,16,701,112,231
185,73,30,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,24,0,Danny Welbeck,Danny,Welbeck,39308,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.664166666666667,1547,258,3,3,206,46,232
183,82,29,false,true,-DC-DL-,D(CL),England,gb-wls,EPL,15,0,Paul Dummett,Paul,Dummett,112009,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.664,1256,518,32,64,352,70,233
179,74,26,false,true,-DR-ML-MR-,"D(R),M(LR)",England,gb-eng,EPL,26,0,Jacob Murphy,Jacob,Murphy,141486,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.663076923076924,1621,458,22,45,301,90,234
191,82,22,false,true,-DC-DL-,D(CL),England,gh,EPL,12,0,Mohammed Salisu,Mohammed,Salisu,362357,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.662499999999999,843,360,11,17,277,55,235
188,88,27,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,EPL,28,0,Eric Dier,Eric,Dier,117973,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.659285714285715,2520,1789,111,150,1377,151,236
180,75,20,false,true,-AML-FW-,"AM(L),FW",England,br,EPL,14,0,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,380706,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.657857142857144,588,144,3,6,112,23,237
181,72,26,false,true,-DR-MC-MR-,"D(R),M(CR)",England,gb-eng,EPL,31,0,Harrison Reed,Harrison,Reed,135724,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.655483870967741,2251,1477,45,57,1228,147,238
174,70,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,py,EPL,34,0,Miguel Almirón,Miguel,Almirón,303924,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.655294117647061,2438,850,33,31,664,122,239
0,0,20,false,true,-DL-ML-,"D(L),M(L)",England,,EPL,14,0,Luke Thomas,Luke,Thomas,396317,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.652857142857142,972,405,10,30,280,85,240
175,77,32,false,true,-AMC-AML-AMR-,AM(CLR),England,br,EPL,25,0,Willian,Willian,Borges Da Silva,29463,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.651600000000002,1407,678,35,10,558,75,241
177,67,32,false,true,-DC-DR-MR-,"D(CR),M(R)",England,ie,EPL,25,0,Séamus Coleman,Séamus,Coleman,31826,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.650400000000001,1612,645,33,42,502,68,242
188,83,26,false,true,-DC-DMC-,"D(C),DMC",England,be,EPL,33,0,Leander Dendoncker,Leander,Dendoncker,124106,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.65030303030303,2501,1203,44,27,984,148,243
178,72,28,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gh,EPL,27,0,Jeffrey Schlupp,Jeffrey,Schlupp,91822,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.64962962962963,1426,399,11,16,284,88,244
188,85,24,false,true,-GK-,GK,England,gb-eng,EPL,13,0,Dean Henderson,Dean,Henderson,304008,Goalkeeper,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.648461538461539,1125,258,28,78,146,6,245
185,77,27,false,true,-GK-,GK,England,gb-eng,EPL,31,0,Jordan Pickford,Jordan,Pickford,110189,Goalkeeper,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.647096774193549,2743,998,263,376,354,5,246
183,75,33,false,true,-DR-MR-,"D(R),M(R)",England,eg,EPL,14,0,Ahmed El Mohamady,Ahmed Eissa,El Mohamady Abdel Fattah,34876,Defender,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.642857142857143,832,470,30,35,337,68,247
194,92,24,false,true,-DC-,D(C),England,fr,EPL,18,0,Issa Diop,Issa,Diop,300359,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.642777777777778,1379,583,18,38,461,66,248
173,70,33,false,true,-AMC-AML-FW-,"AM(CL),FW",England,ar,EPL,12,0,Sergio Agüero,Sergio,Agüero,14260,Forward,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.641666666666668,559,171,2,1,136,32,249
185,88,31,false,true,-DC-DL-,D(CL),England,ie,EPL,22,0,Ciaran Clark,Ciaran,Clark,70099,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.641363636363635,1893,790,39,55,605,91,250
190,83,32,false,true,-DC-,D(C),England,ar,EPL,24,0,Federico Fernández,Federico,Fernández,44847,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.635833333333333,2083,834,54,80,619,81,251
172,76,31,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gb-sct,EPL,18,0,Matt Ritchie,Matt,Ritchie,68648,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.635555555555555,1352,437,26,42,306,63,252
184,63,24,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,28,0,Mason Holgate,Mason,Holgate,297544,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.634642857142857,2290,1103,87,112,785,119,253
182,0,21,false,true,-AMC-,AM(C),England,gb-eng,EPL,30,0,Conor Gallagher,Conor,Gallagher,375621,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.633666666666667,2532,890,48,44,677,121,254
175,80,31,false,true,-DMC-,DMC,England,gb-eng,EPL,38,0,Ashley Westwood,Ashley,Westwood,79050,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.633421052631578,3411,2044,161,174,1447,262,255
172,72,28,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,br,EPL,30,0,Lucas Moura,Lucas,Rodrigues Moura da Silva,92508,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.630333333333334,1403,569,6,17,422,124,256
176,63,26,false,true,-DL-ML-,"D(L),M(L)",England,it,EPL,2,0,Emerson,Emerson,Palmieri dos Santos,101955,Defender,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.630000000000001,89,56,3,7,38,8,257
185,85,26,false,true,-DL-DMC-ML-,"D(L),DMC,M(L)",England,fr,EPL,13,0,Benjamin Mendy,Benjamin,Mendy,105962,Defender,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6269230769230765,955,553,14,21,450,68,258
184,82,24,false,true,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",England,ng,EPL,31,0,Ola Aina,Ola,Aina,315543,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.626774193548387,2671,1462,66,113,1087,196,259
190,83,36,false,true,-GK-,GK,England,pl,EPL,35,0,Lukasz Fabianski,Lukasz,Fabianski,20973,Goalkeeper,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6248571428571426,3150,856,263,384,207,2,260
183,76,25,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,35,0,Darnell Furlong,Darnell,Furlong,262401,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6245714285714286,2932,816,41,108,444,223,261
175,69,30,false,true,-MC-ML-MR-,M(CLR),England,nl,EPL,38,0,Georginio Wijnaldum,Georginio,Wijnaldum,33568,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.622894736842106,2947,1757,46,13,1583,115,262
177,68,25,false,true,-FW-MC-MR-,"M(CR),FW",England,ar,EPL,18,0,Giovani Lo Celso,Giovani,Lo Celso,303908,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.617222222222222,950,570,19,11,445,95,263
173,63,29,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,mk,EPL,36,0,Ezgjan Alioski,Ezgjan,Alioski,137161,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.616666666666668,2466,1377,30,63,1065,219,264
171,76,23,false,true,-AML-AMR-FW-,"AM(LR),FW",England,gb-wls,EPL,15,0,Daniel James,Daniel,James,302313,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.614000000000001,914,288,1,1,233,53,265
188,86,27,false,true,-GK-,GK,England,br,EPL,36,0,Ederson,Ederson,Santana de Moraes,121774,Goalkeeper,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.613333333333334,3240,959,158,170,621,10,266
175,70,27,false,true,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,15,0,Ricardo Pereira,Ricardo Domingos,Barbosa Pereira,120763,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.613333333333332,959,463,11,22,346,84,267
168,64,27,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,11,0,Jack Robinson,Jack,Robinson,86594,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.606363636363636,875,423,15,30,332,46,268
0,0,18,false,true,,Midfielder,England,,EPL,4,0,Fabio Carvalho,Fabio,Carvalho,401385,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.605,255,85,0,0,67,18,269
188,83,22,false,true,-FW-MC-MR-,"M(CR),FW",England,de,EPL,27,0,Kai Havertz,Kai,Havertz,326413,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6,1522,766,11,4,639,112,270
182,78,23,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,36,0,Ben White,Ben,White,322036,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.59888888888889,3195,1747,84,120,1369,174,271
178,72,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,es,EPL,25,0,Ayoze Pérez,Ayoze,Pérez,135366,Forward,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.598000000000001,1333,470,6,5,355,104,272
188,89,27,false,true,-DC-,D(C),England,gb-eng,EPL,19,0,Jamaal Lascelles,Jamaal,Lascelles,105171,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.597368421052631,1628,621,42,60,456,63,273
184,85,27,false,true,-DMC-,DMC,England,ga,EPL,28,0,Mario Lemina,Mario,Lemina,123481,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.597142857142856,1705,887,47,34,694,112,274
197,90,23,false,true,-GK-,GK,England,es,EPL,27,0,Robert Sánchez,Robert,Sánchez,362151,Goalkeeper,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.59074074074074,2430,984,187,277,511,9,275
172,67,25,false,true,-AMC-AML-AMR-,AM(CLR),England,dz,EPL,30,0,Saïd Benrahma,Saïd,Benrahma,137021,Forward,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.590333333333334,1392,484,8,17,389,70,276
172,64,26,false,true,-MC-,M(C),England,gn,EPL,10,0,Naby Keita,Naby,Keita,243510,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.590000000000001,524,356,7,6,306,37,277
192,85,24,false,true,-DC-DMC-,"D(C),DMC",England,de,EPL,17,0,Robin Koch,Robin,Koch,276205,Defender,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.589411764705882,1131,769,42,44,621,62,278
0,0,24,false,true,-DC-,D(C),England,gb-eng,EPL,18,0,Maximilian Kilman,Maximilian,Kilman,368310,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.587777777777778,1307,745,16,45,639,45,279
185,75,28,false,true,-DC-,D(C),England,ie,EPL,31,0,John Egan,John,Egan,108632,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.580000000000002,2630,1123,92,103,826,102,280
185,75,20,false,true,-MC-,M(C),England,gb-eng,EPL,24,0,Curtis Jones,Curtis,Jones,355354,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.578749999999999,1178,966,22,8,869,67,281
194,85,32,false,true,-DMC-,DMC,England,rs,EPL,20,0,Nemanja Matic,Nemanja,Matic,38128,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.578500000000001,1102,1016,53,20,864,79,282
188,76,34,false,true,-DC-,D(C),England,gb-eng,EPL,15,0,Scott Dann,Scott,Dann,12124,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.576000000000001,1350,640,36,51,482,71,283
180,75,26,false,true,-DC-DL-DMC-,"D(CL),DMC",England,nl,EPL,10,0,Nathan Aké,Nathan,Aké,122945,Defender,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.574000000000001,797,751,14,11,685,41,284
180,70,23,false,true,-DC-,D(C),England,gb-wls,EPL,12,0,Joe Rodon,Joe,Rodon,302312,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.572500000000001,732,429,15,19,363,32,285
173,69,24,false,true,-AMC-FW-,"AM(C),FW",England,fr,EPL,33,0,Neal Maupay,Neal,Maupay,119822,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.571818181818183,2519,650,14,10,496,130,286
193,86,35,false,true,-DC-,D(C),England,gb-eng,EPL,20,0,Gary Cahill,Gary,Cahill,11981,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.571,1800,746,48,49,567,82,287
189,83,31,false,true,-DC-DMC-DR-,"D(CR),DMC",England,sn,EPL,36,0,Cheikhou Kouyaté,Cheikhou,Kouyaté,66741,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.570833333333334,3123,1279,89,145,899,146,288
176,68,32,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,21,0,Theo Walcott,Theo,Walcott,13796,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.563809523809523,1629,399,7,9,290,93,289
186,76,26,false,true,-DL-DR-ML-,"D(LR),M(L)",England,br,EPL,3,0,Bernardo,Bernardo,Fernandes da Silva Junior,302588,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5633333333333335,204,74,2,0,53,19,290
181,76,28,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-wls,EPL,20,0,Ben Davies,Ben,Davies,103837,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.561,1340,645,22,47,489,87,291
197,86,29,false,true,-GK-,GK,England,sn,EPL,31,0,Édouard Mendy,Édouard,Mendy,321390,Goalkeeper,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.560645161290322,2746,899,109,140,640,10,292
179,70,20,false,true,-DL-ML-,"D(L),M(L)",England,fr,EPL,21,0,Rayan Aït-Nouri,Rayan,Aït-Nouri,355401,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.558095238095239,1406,627,16,30,524,57,293
190,83,29,false,true,-GK-,GK,England,de,EPL,35,0,Bernd Leno,Bernd,Leno,92173,Goalkeeper,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.555428571428571,3132,998,111,230,655,2,294
186,80,30,false,true,-DMC-,DMC,England,rs,EPL,31,0,Luka Milivojevic,Luka,Milivojevic,70493,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.554838709677418,2365,1294,75,66,999,154,295
188,77,23,false,true,-GK-,GK,England,gb-eng,EPL,38,0,Aaron Ramsdale,Aaron,Ramsdale,316858,Goalkeeper,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5523684210526305,3420,1019,281,574,161,3,296
173,69,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,29,0,Nathan Redmond,Nathan,Redmond,86425,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5520689655172415,1731,697,20,23,515,139,297
188,83,31,false,true,-DL-DMC-DR-MR-,"D(LR),DMC,M(R)",England,gb-eng,EPL,26,0,Joel Ward,Joel,Ward,43105,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.551538461538461,2255,818,34,83,554,147,298
186,76,26,false,true,-GK-,GK,England,is,EPL,1,0,Rúnar Alex Rúnarsson,Rúnar Alex,Rúnarsson,141841,Goalkeeper,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.55,16,9,0,3,5,1,299
189,89,34,false,true,-GK-,GK,England,dk,EPL,38,0,Kasper Schmeichel,Kasper,Schmeichel,19545,Goalkeeper,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.547894736842106,3420,1066,242,307,508,9,300
185,72,24,false,true,-DC-,D(C),England,gb-eng,EPL,13,0,Kean Bryan,Kean,Bryan,318890,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.546923076923078,1007,447,29,61,288,69,301
175,73,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,pt,EPL,36,0,Ivan Cavaleiro,Ivan,Cavaleiro,137386,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.544444444444444,2476,724,25,14,527,158,302
180,75,25,false,true,-MC-ML-MR-,M(CLR),England,ng,EPL,30,0,Alex Iwobi,Alex,Iwobi,136824,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.540333333333334,1543,595,25,24,469,77,303
170,63,33,false,true,-AMC-AML-AMR-,AM(CLR),England,es,EPL,9,0,Juan Mata,Juan,Mata,25363,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.536666666666666,510,286,6,10,239,31,304
178,69,20,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,16,0,Jayden Bogle,Jayden,Bogle,354291,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5325,1109,312,4,20,233,55,305
185,73,28,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,EPL,37,0,Conor Coady,Conor,Coady,97710,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5321621621621615,3304,1857,248,148,1386,75,306
185,75,27,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,18,0,Jack Stephens,Jack,Stephens,92550,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.52111111111111,1539,1027,59,79,775,114,307
170,68,28,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,33,0,Bobby De Cordova-Reid,Bobby,De Cordova-Reid,134332,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5178787878787885,2383,760,26,42,563,129,308
178,71,27,false,true,-DMC-,DMC,England,zw,EPL,13,0,Marvelous Nakamba,Marvelous,Nakamba,243249,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516923076923077,751,285,8,13,232,32,309
188,98,34,false,true,-GK-,GK,England,ie,EPL,3,0,Darren Randolph,Darren,Randolph,19782,Goalkeeper,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516666666666667,270,61,15,30,16,0,310
192,93,34,false,true,-FW-,FW,England,fr,EPL,17,0,Olivier Giroud,Olivier,Giroud,24444,Forward,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516470588235293,747,219,2,0,152,65,311
182,80,29,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gh,EPL,33,0,Jordan Ayew,Jordan,Ayew,67491,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.515454545454546,2098,633,10,12,503,108,312
183,84,31,false,true,-MC-,M(C),England,pl,EPL,35,0,Mateusz Klich,Mateusz,Klich,69638,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.514285714285715,2399,1468,52,38,1156,222,313
170,72,29,false,true,-MC-,M(C),England,gb-sct,EPL,31,0,John Fleck,John,Fleck,30448,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.514193548387096,2577,1139,39,44,905,151,314
176,71,29,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,ie,EPL,19,0,Robbie Brady,Robbie,Brady,93473,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.512105263157893,1055,351,24,33,219,75,315
183,70,31,false,true,-DMC-,DMC,England,gb-eng,EPL,16,0,Jack Cork,Jack,Cork,22847,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5112499999999995,1353,500,17,21,402,60,316
182,82,33,false,true,-MC-ML-MR-,M(CLR),England,gb-sct,EPL,8,0,Robert Snodgrass,Robert,Snodgrass,9767,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.508750000000001,527,132,4,2,100,26,317
188,0,22,false,true,-DC-DR-,D(CR),England,ie,EPL,28,0,Dara O'Shea,Dara,O'Shea,362826,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.507857142857143,2102,810,89,146,426,149,318
189,84,34,false,true,-DC-DMC-,"D(C),DMC",England,br,EPL,20,0,David Luiz,David,Luiz Moreira Marinho,27586,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.505000000000001,1400,999,71,89,763,76,319
191,88,25,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,30,0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.503333333333333,1913,709,9,9,563,128,320
189,90,26,false,true,-FW-,FW,England,rs,EPL,27,0,Aleksandar Mitrovic,Aleksandar,Mitrovic,115279,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.498888888888888,1390,378,8,4,270,96,321
